alignment	tree_id	group	rank	au_test
E1367.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.842
E1367.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.158
E1368.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.703
E1368.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.297
E1369.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.636
E1369.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.364
E1371.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1371.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1373.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.686
E1373.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.314
E1375.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.922
E1375.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.078
E1376.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.857
E1376.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.143
E1377.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1377.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1378.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.622
E1378.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.378
E1379.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.862
E1379.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.138
E1380.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.889
E1380.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.111
E1381.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.763
E1381.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.237
E1382.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.525
E1382.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.476
E1383.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.785
E1383.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.215
E1384.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1384.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1385.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.759
E1385.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.241
E1387.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.894
E1387.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.106
E1388.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.634
E1388.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.366
E1390.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.914
E1390.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.086
E1391.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.721
E1391.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.279
E1392.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.858
E1392.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.142
E1393.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.777
E1393.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.223
E1394.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.697
E1394.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.303
E1395.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.993
E1395.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.007
E1396.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.624
E1396.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.376
E1397.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.581
E1397.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.419
E1398.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.659
E1398.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.341
E1399.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.779
E1399.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.221
E1400.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.680
E1400.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.320
E1401.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.509
E1401.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.491
E1403.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.828
E1403.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.172
E1404.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.509
E1404.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.491
E1405.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.710
E1405.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.290
E1406.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.663
E1406.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.337
E1408.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.710
E1408.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.290
E1410.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.715
E1410.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.285
E1411.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1411.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1412.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.810
E1412.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.190
E1413.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.732
E1413.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.268
E1415.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.734
E1415.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.266
E1416.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.812
E1416.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.188
E1418.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.540
E1418.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.460
E1419.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.916
E1419.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.084
E1424.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.716
E1424.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.284
E1425.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.778
E1425.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.222
E1426.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.553
E1426.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.447
E1427.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.565
E1427.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.435
E1428.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.734
E1428.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.266
E1430.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.769
E1430.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.231
E1431.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.697
E1431.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.303
E1432.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.742
E1432.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.258
E1434.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.597
E1434.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.403
E1435.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.963
E1435.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.037
E1436.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.525
E1436.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.475
E1437.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.853
E1437.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.147
E1440.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.966
E1440.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.034
E1441.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.800
E1441.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.200
E1442.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.852
E1442.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.148
E1443.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.858
E1443.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.142
E1444.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.566
E1444.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.434
E1445.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.583
E1445.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.418
E1447.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.822
E1447.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.178
E1449.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1449.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1450.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.506
E1450.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.494
E1451.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1451.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1452.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.581
E1452.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.419
E1454.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.670
E1454.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.330
E1455.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.991
E1455.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.009
E1456.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.719
E1456.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.281
E1457.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.929
E1457.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.071
E1458.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1458.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1459.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.517
E1459.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.483
E1460.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.535
E1460.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.465
E1462.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1462.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1463.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.821
E1463.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.179
E1466.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.897
E1466.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.103
E1467.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.573
E1467.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.427
